personId|maxDate
10995116335839|1330819200000
13194139601064|1339372800000
26388279131087|1342828800000
21990232624438|1354060800000
6597069836150|1340323200000
17592186104368|1354060800000
17592186089960|1337731200000
21990232627555|1328572800000
28587302369664|1354060800000
2199023320880|1351814400000
19791209334913|1352073600000
8796093030309|1339545600000
28587302327653|1351987200000
15393162860826|1340755200000
30786325620223|1354060800000
10995116287916|1352505600000
28587302324426|1354060800000
6597069782135|1354060800000
13194139568098|1343088000000
17592186063644|1354060800000
4398046511396|1353110400000
16093|1354060800000
13194139604657|1354060800000
19791209336821|1344470400000
15393162854718|1354060800000
10995116309140|1354060800000
21990232569656|1335398400000
4398046522337|1344124800000
30786325622406|1354060800000
17592186107242|1342137600000
28587302344309|1354060800000
30786325618377|1354060800000
30786325618309|1334966400000
61434|1339977600000
4398046546759|1354060800000
8796093074054|1354060800000
13194139535979|1346889600000
24189255863060|1351123200000
32985348846032|1340755200000
6597069772168|1351814400000
30786325644282|1354060800000
24189255876258|1354060800000
19791209371144|1354060800000
2199023281346|1337990400000
30786325615283|1345420800000
15393162849736|1350432000000
21990232612599|1354060800000
17592186064293|1339804800000
30786325593358|1354060800000
13194139592156|1354060800000
4398046553558|1344556800000
13194139605351|1354060800000
21990232601349|1330646400000
28587302340470|1354060800000
2199023308465|1346025600000
10995116296936|1354060800000
19791209353762|1354060800000
24189255811573|1354060800000
2199023264234|1341187200000
21990232556962|1324684800000
17592186098113|1346544000000
4398046534603|1354060800000
2199023309554|1345075200000
15393162861665|1354060800000
32985348857036|1354060800000
32985348857577|1354060800000
10995116324955|1354060800000
32985348849109|1349913600000
32985348851386|1345939200000
17592186099391|1354060800000
2199023283682|1354060800000
26388279087276|1348617600000
8796093079042|1340755200000
57727|1354060800000
33248|1330905600000
17592186102486|1354060800000
10995116298420|1354060800000
10995116306008|1354060800000
8796093075849|1354060800000
13194139587284|1346457600000
32985348848685|1354060800000
19791209306466|1353283200000
13194139583634|1354060800000
2199023319558|1337385600000
28587302353572|1343088000000
30786325595417|1354060800000
13194139557312|1354060800000
32985348838900|1337299200000
21990232556381|1354060800000
30786325640340|1354060800000
19791209314537|1354060800000
2199023305628|1335916800000
4398046531336|1331769600000
6597069836893|1354060800000
13194139549624|1354060800000
4398046544416|1331683200000
26388279099992|1354060800000
19791209331026|1348358400000
2199023290081|1354060800000
10995116333561|1354060800000
4398046537050|1354060800000
67832|1354060800000
26388279098708|1354060800000
6597069795249|1354060800000
30786325590042|1344470400000
2199023302622|1354060800000
17592186068864|1354060800000
8796093040978|1341705600000
19791209305166|1354060800000
26388279069780|1354060800000
6597069823444|1326412800000
17592186055974|1354060800000
8796093092911|1354060800000
13194139543769|1344297600000
10995116335478|1354060800000
28587302346378|1354060800000
4398046565033|1354060800000
8796093037034|1354060800000
4398046515161|1340323200000
21990232558484|1328054400000
8796093027624|1347321600000
15393162791498|1330992000000
21990232601917|1354060800000
8796093070301|1354060800000
4398046574785|1336003200000
15393162836696|1354060800000
17592186077569|1354060800000
6597069790400|1354060800000
19791209350689|1354060800000
14286|1354060800000
13194139583802|1354060800000
10995116310872|1354060800000
26388279103636|1354060800000
6597069806796|1346630400000
10995116350707|1354060800000
12245|1333929600000
30786325580508|1354060800000
10995116302309|1336176000000
21990232622158|1332547200000
4398046533347|1338940800000
13194139556755|1340150400000
31420|1354060800000
26388279104814|1354060800000
2199023302074|1350432000000
26388279123171|1354060800000
6597069772370|1354060800000
15393162819949|1354060800000
15393162846147|1348099200000
6597069776523|1354060800000
28587302361152|1354060800000
30786325624744|1354060800000
21990232558884|1354060800000
26388279130510|1350086400000
8796093088408|1324598400000
6597069804531|1343865600000
4398046547646|1340064000000
8796093035159|1345852800000
30786325625611|1354060800000
19791209321377|1354060800000
49580|1354060800000
2199023298886|1349568000000
6597069815495|1354060800000
13194139581698|1350259200000
21990232607032|1354060800000
6699|1348272000000
30786325578370|1347408000000
4398046541841|1354060800000
28587302333339|1354060800000
15393162834773|1340064000000
10995116331197|1354060800000
15393162841080|1354060800000
10995116328774|1354060800000
24189255850033|1352246400000
15393162823616|1354060800000
26388279106421|1354060800000
45456|1354060800000
25439|1354060800000
10995116349538|1354060800000
26388279106950|1354060800000
21990232568070|1354060800000
4398046511395|1354060800000
15393162835849|1354060800000
10995116286055|1343779200000
24189255881115|1346630400000
26388279135049|1354060800000
6597069803120|1339027200000
6597069805819|1345161600000
28587302324631|1354060800000
30786325625583|1354060800000
6597069836120|1354060800000
30786325627756|1338768000000
30786325607466|1354060800000
2199023305354|1346457600000
30786325594162|1354060800000
26388279135281|1349481600000
68092|1354060800000
28587302377449|1345939200000
30786325633405|1343260800000
13194139561565|1354060800000
28587302333264|1354060800000
28587302325121|1354060800000
21990232626318|1354060800000
13194139549122|1354060800000
32985348875976|1354060800000
10995116319586|1342828800000
2199023293980|1354060800000
4398046550495|1354060800000
21990232561028|1354060800000
13194139537192|1333324800000
17592186111867|1354060800000
8796093055895|1347235200000
26388279134365|1346889600000
6597069770044|1339113600000
32985348863221|1354060800000
21990232588197|1354060800000
24189255822309|1354060800000
28587302383640|1353283200000
21990232565753|1347840000000
4398046527761|1354060800000
30786325649809|1347148800000
30786325587633|1337212800000
8796093039130|1354060800000
2199023295122|1354060800000
24189255853955|1354060800000
24189255871599|1348531200000
26388279111347|1354060800000
4398046537860|1342137600000
4398046530937|1354060800000
35635|1354060800000
28587302330856|1354060800000
69759|1339113600000
21990232611274|1343952000000
15393162822190|1350172800000
26388279101269|1354060800000
30786325609836|1354060800000
28587302323276|1354060800000
21990232563347|1354060800000
10995116330225|1354060800000
21990232603850|1349136000000
24189255879326|1354060800000
15393162845806|1348272000000
26388279077851|1354060800000
24189255846364|1354060800000
10995116342202|1354060800000
2199023276949|1350086400000
19791209337900|1354060800000
8796093092782|1350086400000
28587302324474|1354060800000
26388279107654|1354060800000
24189255883882|1354060800000
10995116318777|1354060800000
15393162817422|1354060800000
10995116299616|1354060800000
10995116315277|1354060800000
30786325600025|1349049600000
26388279136905|1330732800000
10995116317177|1354060800000
19791209321281|1351036800000
10995116337199|1354060800000
17592186090804|1354060800000
21990232612384|1354060800000
21990232583205|1354060800000
13194139589665|1349308800000
15393162820127|1354060800000
21990232563324|1354060800000
10995116315857|1350432000000
17592186070699|1354060800000
32985348836419|1352246400000
24122|1354060800000
30786325644257|1354060800000
4398046549558|1354060800000
26388279109953|1345420800000
4398046522736|1354060800000
13194139562495|1354060800000
28587302350418|1348704000000
19791209364936|1339286400000
2199023323070|1354060800000
28587302351852|1354060800000
32985348858099|1354060800000
15393162803125|1354060800000
30786325592767|1354060800000
32985348890365|1354060800000
6597069768646|1354060800000
8796093031233|1354060800000
6597069824578|1340668800000
26388279089870|1354060800000
15393162851465|1336780800000
4398046531518|1354060800000
24189255841714|1353888000000
32985348835867|1354060800000
34577|1354060800000
2199023292039|1354060800000
28587302334289|1354060800000
2199023288245|1354060800000
28587302335530|1343260800000
30786325646742|1343779200000
21990232606999|1343779200000
19791209370935|1354060800000
4398046583539|1354060800000
30786325607976|1354060800000
15393162826018|1354060800000
45006|1354060800000
28587302385507|1354060800000
30786325650425|1354060800000
13194139546012|1354060800000
2199023308037|1354060800000
8796093043893|1354060800000
35184372142408|1352592000000
26388279106720|1354060800000
28587302358665|1353283200000
30786325605117|1352332800000
2199023281602|1354060800000
32985348868604|1354060800000
8796093056796|1351209600000
26388279136178|1354060800000
19791209305428|1354060800000
19791209365475|1354060800000
6597069819768|1354060800000
28587302394569|1354060800000
4398046514819|1354060800000
32985348877009|1354060800000
13194139543447|1354060800000
4398046570852|1354060800000
26388279078094|1342396800000
30786325588827|1354060800000
8796093037532|1354060800000
